# Position_mm,Temperature_K,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
1.910156250000000355e+01,2.119425052365898409e+03,2.745888632397276621e-03,5.330606066202808312e-04,2.579278559397925503e-03,2.001561446793160767e-02,9.882235329190384651e-03,2.190798103225193305e-01,8.190738522297271262e-06,4.799190778424287001e-07,5.946152671191893992e-15,7.451554414255513459e-01
1.914062500000000000e+01,2.124049217863105241e+03,2.726675014120868989e-03,5.226044182162701808e-04,2.533745646171284022e-03,1.982144094306413293e-02,9.844025841332206331e-03,2.193879442029793847e-01,8.039276329336618779e-06,4.725240666381395126e-07,4.637818620465976533e-15,7.451550521349057377e-01
1.917968750000000000e+01,2.128527948536237091e+03,2.707840211525622525e-03,5.125457113707109196e-04,2.489772439249614451e-03,1.963285792245014066e-02,9.805750861296539528e-03,2.196882005832346552e-01,7.893890364176953776e-06,4.654903908186396152e-07,5.823611011476330106e-15,7.451546728913318596e-01
1.921875000000000355e+01,2.132868548347335036e+03,2.689373850019577405e-03,5.028624421464591727e-04,2.447281519035228795e-03,1.944959988529478337e-02,9.767457238628813113e-03,2.199809088221237885e-01,7.754224824726346492e-06,4.587914004545315284e-07,3.528550059751167342e-15,7.451543032277119227e-01
1.925781250000000711e+01,2.137077809361533127e+03,2.671265963994049874e-03,4.935342289662154620e-04,2.406200681862123453e-03,1.927141922835222052e-02,9.729186864692348016e-03,2.202663779669853938e-01,7.619951626706141258e-06,4.524030270970953569e-07,3.907992564254015417e-15,7.451539427116679049e-01
1.929687500000000355e+01,2.141162055041151689e+03,2.653507008723905106e-03,4.845422059986147288e-04,2.366462543613965207e-03,1.909808485634558947e-02,9.690977279108720435e-03,2.205448980576792117e-01,7.490767826347692092e-06,4.463034847581919015e-07,6.360414970461466510e-15,7.451535909784560152e-01
1.933593750000000355e+01,2.145127177150044645e+03,2.636087869024382902e-03,4.758688950997550632e-04,2.328004196731351533e-03,1.892938098454472959e-02,9.652862222748512244e-03,2.208167411842284766e-01,7.366393385641280530e-06,4.404730141440379005e-07,9.643008451439964571e-16,7.451532477823605838e-01
1.937500000000000355e+01,2.148978665801463649e+03,2.618999864234300770e-03,4.674980946728316965e-04,2.290766919834070527e-03,1.876510618131084149e-02,9.614872146695485622e-03,2.210821622578285350e-01,7.246569268079279858e-06,4.348936651207687455e-07,6.834302401230422053e-15,7.451529130737221118e-01
1.941406250000000355e+01,2.152721631335497023e+03,2.602234747636658890e-03,4.594147844133790893e-04,2.254695942203568341e-03,1.860507270254708675e-02,9.577034684738649356e-03,2.213413994285779174e-01,7.131055842270107705e-06,4.295491115696696623e-07,2.653342782311006412e-15,7.451525871060821204e-01
1.945312500000000000e+01,2.156360815351684778e+03,2.585784696619794661e-03,4.516050455744529540e-04,2.219740269209363997e-03,1.844910621586722671e-02,9.539375092953310958e-03,2.215946740453502151e-01,7.019631670746720948e-06,4.244245010055658074e-07,7.341263786976254939e-15,7.451522705794794144e-01
1.949218750000000000e+01,2.159900585967818188e+03,2.569642287378494285e-03,4.440559970948775872e-04,2.185852579140912591e-03,1.829704609548467309e-02,9.501916649943245932e-03,2.218421899864300162e-01,6.912092701781265875e-06,4.195063347323402047e-07,4.441484973297328572e-15,7.451519648066765589e-01
1.953125000000000355e+01,2.163344908605463843e+03,2.553800445134376575e-03,4.367557487532353999e-04,2.152989207721903164e-03,1.814874663714471231e-02,9.464680990668746310e-03,2.220841320799920582e-01,6.808252073454280495e-06,4.147823879912930763e-07,5.553281110567017422e-15,7.451516718573445441e-01
1.957031250000000711e+01,2.166697277219517673e+03,2.538252358706180167e-03,4.296933731167680397e-04,2.121110243406029543e-03,1.800407989361629130e-02,9.427688302188102706e-03,2.223206631144959977e-01,6.707940766563675483e-06,4.102416756288957457e-07,2.045087782029324831e-15,7.451513945331920130e-01
1.960937500000000355e+01,2.169960579995758508e+03,2.522991352184441802e-03,4.228588974344490970e-04,2.090179771039584345e-03,1.786294160892717628e-02,9.390957231236897809e-03,2.225519184598142575e-01,6.611009698475543063e-06,4.058744868184837428e-07,4.703741798305440651e-15,7.451511357963621629e-01
1.964843750000000355e+01,2.173136854451167437e+03,2.508010737361057816e-03,4.162433095165887970e-04,2.060166372652554641e-03,1.772526345878331841e-02,9.354504331291126074e-03,2.227779960459601305e-01,6.517334296714852768e-06,4.016725258121903234e-07,6.161439057750780421e-15,7.451508967388301707e-01
1.968750000000000355e+01,2.176226850289916001e+03,2.493303828536622656e-03,4.098385300646673860e-04,2.031044433642907685e-03,1.759103839555914775e-02,9.318344059049514516e-03,2.229989350980869089e-01,6.426823513585527709e-06,3.976292495538873080e-07,3.641737259874189690e-15,7.451506712034832169e-01
1.976562500000000355e+01,2.182144163350728377e+03,2.464693640365677157e-03,3.976382448940439171e-04,1.975427410600129503e-03,1.733325078200015010e-02,9.246980368458480870e-03,2.234251766474961431e-01,6.255138526204928438e-06,3.900024377929301182e-07,7.369569340058785599e-15,7.451501877664453710e-01
1.984375000000000355e+01,2.187784167668140526e+03,2.437030671717852967e-03,3.861361703229702230e-04,1.922750540979749475e-03,1.708656216247396442e-02,9.176705685895385906e-03,2.238346093613135523e-01,6.093665262762656795e-06,3.828781777648638188e-07,5.026516266758692972e-15,7.451497288650563711e-01
1.992187500000000711e+01,2.193166851842244341e+03,2.410269818285313680e-03,3.752749787351880952e-04,1.872801006140797832e-03,1.685022007925655180e-02,9.107560749555720231e-03,2.242282623367937433e-01,5.941546099169733789e-06,3.762068208743425705e-07,6.426427762041684229e-15,7.451492932795303892e-01
2.000000000000000355e+01,2.198310247843892284e+03,2.384367740897391265e-03,3.650038212325214140e-04,1.825379144110917231e-03,1.662354355307022608e-02,9.039575563275285136e-03,2.246070829004337410e-01,5.798007883446810005e-06,3.699449225576606083e-07,4.617033928398004237e-15,7.451488793253707721e-01
2.007812500000000355e+01,2.203230662984434275e+03,2.359283733756198809e-03,3.552771562833892047e-04,1.780303983987596922e-03,1.640591293447024937e-02,8.972770338305208204e-03,2.249719400073128817e-01,5.662359888982368020e-06,3.640545234613685529e-07,6.483477452593679853e-15,7.451484854326911877e-01
2.015625000000000355e+01,2.207942886775414081e+03,2.334979686255336025e-03,3.460540441110338808e-04,1.737411479781807719e-03,1.619676331887325710e-02,8.907157238657948187e-03,2.253236316119456850e-01,5.533983241196269773e-06,3.585023080495746102e-07,4.324454633300526428e-15,7.451481101360243331e-01
2.023437500000000711e+01,2.212460368972703691e+03,2.311419948940584418e-03,3.372975779522476036e-04,1.696552587339116404e-03,1.599557862789838594e-02,8.842741824550576571e-03,2.256628918186129873e-01,5.412321866636718220e-06,3.532589121274712575e-07,5.248814678515946087e-15,7.451477520351258432e-01
2.031250000000000355e+01,2.216795372618645160e+03,2.288571200308042383e-03,3.289744050974386649e-04,1.657591600509416424e-03,1.580188631170358418e-02,8.779524308221891074e-03,2.259903972393859095e-01,5.296874780415653941e-06,3.482983515226639722e-07,7.533804618672221100e-15,7.451474097628645321e-01
2.039062500000000355e+01,2.220959105892001844e+03,2.266402334654608539e-03,3.210543208653169884e-04,1.620404728063608952e-03,1.561525268548841217e-02,8.717500656572754053e-03,2.263067725283858522e-01,5.187189511181235228e-06,3.435975488377120169e-07,5.826799155406078864e-15,7.451470819601083706e-01
2.046875000000000355e+01,2.224961835650561170e+03,2.244884380399717310e-03,3.135099248837055477e-04,1.584878879890759930e-03,1.543527887499088203e-02,8.656663579462844232e-03,2.266125951064785204e-01,5.082856498173670159e-06,3.391359400904105970e-07,8.776755962425678053e-15,7.451467672626954641e-01
2.054687500000000711e+01,2.228812984311483888e+03,2.223990456438007090e-03,3.063163325028525077e-04,1.550910644075126962e-03,1.526159736136427011e-02,8.597003456424058901e-03,2.269083990342929957e-01,4.983504338375312758e-06,3.348951476072561701e-07,3.649453000509982424e-15,7.451464643166056945e-01
2.062500000000000355e+01,2.232521209678855939e+03,2.203695773552536569e-03,2.994509373726961612e-04,1.518405452753056849e-03,1.509386919064169622e-02,8.538509272942782641e-03,2.271946778607365491e-01,4.888795832961822657e-06,3.308587110365855454e-07,6.482371357182368915e-15,7.451461718586751548e-01
2.070312500000000355e+01,2.236094463204261501e+03,2.183977685527446581e-03,2.928932250206462296e-04,1.487276958194503826e-03,1.493178208250286673e-02,8.481169667187777456e-03,2.274718860148766397e-01,4.798424846371665569e-06,3.270118716561861793e-07,4.561172625154863100e-15,7.451458889311719513e-01
2.078125000000000355e+01,2.239540012922026108e+03,2.164815786163861062e-03,2.866246427976680382e-04,1.457446681255423213e-03,1.477505004977834255e-02,8.424974238430905232e-03,2.277404378001953444e-01,4.712114186117722079e-06,3.233414157537516770e-07,5.440301899677020745e-15,7.451456153469810939e-01
2.085937500000000711e+01,2.242864395731441164e+03,2.146192025826502720e-03,2.806285405584016943e-04,1.428844068530532238e-03,1.462341601065539516e-02,8.369915340037215740e-03,2.280007020172486742e-01,4.629615016969634137e-06,3.198355956098712322e-07,6.190014948347398402e-15,7.451453525477431672e-01
2.093750000000000355e+01,2.246073212712461100e+03,2.128090772248399359e-03,2.748902117306899120e-04,1.401407230435201649e-03,1.447666107029636252e-02,8.315990634817888028e-03,2.282529880508742670e-01,4.550709110236860605e-06,3.164841815424672278e-07,5.652871566868290447e-15,7.451451048375252739e-01
2.101562500000000355e+01,2.249170559916418370e+03,2.110498662981366135e-03,2.693970869250327600e-04,1.375084874827196520e-03,1.433463031941160579e-02,8.263206542080198808e-03,2.284975141101600327e-01,4.475217060531632179e-06,3.132787736607377974e-07,2.162391036596080014e-15,7.451448799089614994e-01
2.109375000000000355e+01,2.252157594393105683e+03,2.093404154405912633e-03,2.641391243497442465e-04,1.349840549392089702e-03,1.419730429268728500e-02,8.211582735506350525e-03,2.287343329041114925e-01,4.403020528303125092e-06,3.102137037169078902e-07,5.184215174188115932e-15,7.451446830065184823e-01
2.125000000000000355e+01,2.257784813957778624e+03,2.060681854327524494e-03,2.543053740389857910e-04,1.302551380827574002e-03,1.393772030687604434e-02,8.112025080574859423e-03,2.291838537404828902e-01,4.268463126890922963e-06,3.045002832590513432e-07,4.336026824357162134e-15,7.451442893006600121e-01
2.140625000000000355e+01,2.263068647711017547e+03,2.029566758836112879e-03,2.452057059002886018e-04,1.258628165607494865e-03,1.369287790037909680e-02,8.016255868004616009e-03,2.296090983535797048e-01,4.144064029780177182e-06,2.992148244850542309e-07,4.231632506778031774e-15,7.451439239700347050e-01
2.156250000000000355e+01,2.268039411474063400e+03,1.999947137726118453e-03,2.367649856409236812e-04,1.217749561404948746e-03,1.346154020912480875e-02,7.924123509993916820e-03,2.300119667189356176e-01,4.028755901825135755e-06,2.943102165136627316e-07,4.849737786800213913e-15,7.451435848122541783e-01
2.171875000000000711e+01,2.272723844606734019e+03,1.971721617388207896e-03,2.289180146336202901e-04,1.179628757134821475e-03,1.324261858568288874e-02,7.835476377892983471e-03,2.303941558463204475e-01,3.921610515754040579e-06,2.897460057036108645e-07,5.701119152129194739e-15,7.451432694456346928e-01
2.187500000000000711e+01,2.277145629724870105e+03,1.944798152622467585e-03,2.216078106395767808e-04,1.144013061840361972e-03,1.303514542264298803e-02,7.750165419138146765e-03,2.307571871334678226e-01,3.821820727245305714e-06,2.854873952372327767e-07,2.933670365458439548e-15,7.451429756927191450e-01
2.203125000000000711e+01,2.281325827382577700e+03,1.919092895407804823e-03,2.147843591526205759e-04,1.110679218880396063e-03,1.283825614664951126e-02,7.668045876204695674e-03,2.311024297127250715e-01,3.728681446337179899e-06,2.815042791883496709e-07,1.863354241778186968e-15,7.451427016064355868e-01
2.218750000000000711e+01,2.285283237931452277e+03,1.894529260178398188e-03,2.084035852674135162e-04,1.079429296676424769e-03,1.265117508685848456e-02,7.588978115883593216e-03,2.314311198593793362e-01,3.641574105111266227e-06,2.777704683299740017e-07,4.668769444378756689e-15,7.451424454523802865e-01
2.234375000000000355e+01,2.289034704190209141e+03,1.871037128877968501e-03,2.024265009891746412e-04,1.050087222835369627e-03,1.247320384834445586e-02,7.512828049992073889e-03,2.317443773490618364e-01,3.559953877042806173e-06,2.742630655278388743e-07,5.904860848895751828e-15,7.451422056841672248e-01
2.250000000000000355e+01,2.292595365981723262e+03,1.848552163672171136e-03,1.968184949489469517e-04,1.022495865258330264e-03,1.230371155998746455e-02,7.439467325165004252e-03,2.320432193715251667e-01,3.483339088579492597e-06,2.709619579826651476e-07,2.817732617666803906e-15,7.451419809195829469e-01
2.265625000000000355e+01,2.295978875321960004e+03,1.827015208447337492e-03,1.915487378582756079e-04,9.965145667301278810e-04,1.214212661235624692e-02,7.368773365766963929e-03,2.323285724392127050e-01,3.411302395482023752e-06,2.678494014672249129e-07,5.174243358060237999e-15,7.451417699190351351e-01
2.281250000000000000e+01,2.299197579257325287e+03,1.806371765915741178e-03,1.865896824466902490e-04,9.720170544139512510e-04,1.198792961103468425e-02,7.300629319195992006e-03,2.326012826293161750e-01,3.343463390023783221e-06,2.649096775135572942e-07,4.068295324886109306e-15,7.451415715658051830e-01
2.296875000000000000e+01,2.302262675954802489e+03,1.786571540499527549e-03,1.819166410149397075e-04,9.488896603202458171e-04,1.184064733404395497e-02,7.234923937174295508e-03,2.328621244295181747e-01,3.279482379559044534e-06,2.621288091956172824e-07,4.451750885837579819e-15,7.451413848474388590e-01
2.312500000000000000e+01,2.305184348561291699e+03,1.767568039916522522e-03,1.775074272402018009e-04,9.270298011882844485e-04,1.169984752389934685e-02,7.171551418301801151e-03,2.331118084048526828e-01,3.219055124619442045e-06,2.594943238767441246e-07,4.244500697659658068e-15,7.451412088363484898e-01
2.328125000000000000e+01,2.307971880495183996e+03,1.749318231513531142e-03,1.733420517553967567e-04,9.063446767076905426e-04,1.156513437610188870e-02,7.110411233979020695e-03,2.333509878604042853e-01,3.161908374702919449e-06,2.569950544251388495e-07,5.183221644666169389e-15,7.451410426673122922e-01
2.343750000000000000e+01,2.310633755150782690e+03,1.731782253622632731e-03,1.694024635142429944e-04,8.867501540776273443e-04,1.143614460890061968e-02,7.051407960869295576e-03,2.335802646353245804e-01,3.107796069097273002e-06,2.546209719073846947e-07,4.417415803439597500e-15,7.451408855078476279e-01
2.359375000000000000e+01,2.313177742415480679e+03,1.714923188922271849e-03,1.656723313807810061e-04,8.681698158401040394e-04,1.131254401860149437e-02,6.994451151285161969e-03,2.338001941198143419e-01,3.056496104324811018e-06,2.523630447674744203e-07,4.772541569041350743e-15,7.451407365162059371e-01
2.375000000000000000e+01,2.315610973766414190e+03,1.698706918077639866e-03,1.621368631876241690e-04,8.505341585986622103e-04,1.119402444782352166e-02,6.939455293965989327e-03,2.340112895168110496e-01,3.007807598489907399e-06,2.502131208889567938e-07,5.172612770961564396e-15,7.451405947820203268e-01
2.390625000000000000e+01,2.317940006531320705e+03,1.683102091354508932e-03,1.587826635406011254e-04,8.337799471951707004e-04,1.108030114868743463e-02,6.886339967412009010e-03,2.342140252155362201e-01,2.961548629979456433e-06,2.481638313375219767e-07,3.790150650206284118e-15,7.451404592550109340e-01
2.406250000000000000e+01,2.320170874343506966e+03,1.668080288216955030e-03,1.555976386701141308e-04,8.178497636159037408e-04,1.097111070365848658e-02,6.835030405263361683e-03,2.344088387279529562e-01,2.917554516694103683e-06,2.462085186200297087e-07,2.076117316189995088e-15,7.451403287107699613e-01
2.421875000000000000e+01,2.322309108066980571e+03,1.653616483563317540e-03,1.525709708546465245e-04,8.026918748546876250e-04,1.086621030893672804e-02,6.785458982706840669e-03,2.345961294211575676e-01,2.875676940173302990e-06,2.443412030753474974e-07,4.412111379801155350e-15,7.451402019409794075e-01
